id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
939,414,438.0,2887460,2887476,100,263,29,-194,30104.0,134.0,1358,N,Sim,40.0,87.23491673939398,0.6097,0.3151,0.6667,0.0177,0.8276,0.9412,0.22337488144560363,0.4050643666453855,0.0,2.42,1.3802,1.2041,-0.3333,-0.1058,0.633,87,False,False,True,False,não,False,Não
940,3703,380.0,518261,518272,100,78,24,12,8388.0,119.0,1356,sim,Não,-154.0,77.8929215226084,0.5443,0.3554,1.0,0.0081,0.4583,0.9167,0.6159086803987317,-0.3840913196012683,0.5,1.8921,1.0414,1.0414,0.0,-0.1599,0.23,95,False,True,False,False,Não,False,Não
941,744,757.0,113269,113291,100,162,21,23,17124.0,124.0,1690,Sim,não,60.0,85.49022634538427,0.8805,0.4336,0.5909,0.0077,0.6191,0.9565,0.26173719848404337,0.26173719848404337,1.0,2.2095,1.1139,1.3424,0.4091,-0.1742,0.4729,85,False,False,False,False,Não,True,Não
942,1497,191.0,1437715,-166,100,12388,631,374,1431766.0,143.0,1400,Não,Sim,-154.0,93.61900800649629,0.0557,0.512,0.9102,0.1086,0.2409,0.4465,0.19506035338759828,1.1950603533875983,1.0,4.093,2.1818,2.2227,0.0898,-0.0971,1.0,29,False,False,True,False,Não,False,Não
943,41,209.0,2598874,2598935,100,5962,251,125,626007.0,126.0,1358,não,sim,40.0,91.19651675301857,0.0604,0.4182,0.3631,0.1237,0.6693,0.488,-0.029752759133814873,0.9702472408661851,0.0,3.7754,2.2253,1.7853,-0.6369,-0.1797,1.0,41,False,False,True,False,Não,False,Não
944,852,856.0,134988,134992,100,12,6,4,1335.0,127.0,1358,0,Sim,50.0,79.38095532564651,0.7393,0.25,1.0,0.003,0.6667,1.0,-0.16842237589867745,-0.17016600378250124,0.5,1.0792,0.6021,0.6021,0.0,-0.1309,0.1292,99,False,False,False,True,Não,False,Não
945,118,135.0,2473221,-166,100,80,23,13,10030.0,140.0,1358,Sim,Não,70.0,70.46428816462048,0.1738,0.6078,0.7059,0.0125,0.7391,0.9231,-0.32102542989784577,-0.32102542989784577,0.0,1.9031,1.2305,1.0792,-0.2941,-0.0205,0.3419,113,False,False,False,False,Não,False,Sim
946,381,425.0,2601604,2601606,100,82,44,4,10361.0,188.0,1374,Não,1,40.0,77.02447055538404,0.5546,0.0682,0.0454,0.032,1.0,0.5,-0.45765755127742164,-0.45765755127742164,0.0,1.9138,1.6435,0.301,-0.9546,-0.0129,0.1934,58,False,False,False,False,não,False,Sim
947,203,342.0,55774,55824,100,3333,173,87,246531.0,95.0,1666,Não,S,40.0,84.44170508804194,0.2437,0.5204,0.3597,0.0834,0.8035,0.5747,-0.2075724209643733,0.7924275790356267,0.0,3.5228,2.143,1.699,-0.6403,-0.4221,1.0,35,False,False,True,False,Não,False,Não
948,43,230.0,830512,-166,100,18896,768,507,2225392.0,142.0,1404,não,Sim,40.0,86.52001268807761,0.0613,0.4386,0.9626,0.1332,0.2435,0.355,-0.01367580490664934,0.9863241950933507,0.0,4.2764,2.2718,2.2553,-0.0374,-0.0799,1.0,22,False,False,True,False,Não,False,Não
949,10178,1316.0,3544454,3544490,100,8391,609,343,991612.0,140.0,1364,Não,Sim,-154.0,90.70019764783848,0.0704,0.5594,0.068,0.3878,0.8686,0.105,0.07300183479680755,0.07300183479680755,0.0,3.9238,2.7235,1.5563,-0.9319,-0.0768,1.0,103,False,False,False,False,Não,True,Não
950,1327,1332.0,1738096,1738114,100,72,-229,18,8542.0,,-214,não,Sim,40.0,72.68943108981387,0.0383,0.2,0.2778,0.0037,0.3333,1.0,-0.07237081735689896,-0.07237081735689896,1.0,1.8573,0.699,1.2553,0.7222,-0.0731,0.1954,909,False,False,False,False,Sim,False,Não
951,1136,-186.0,4082892,4082910,100,191,17,18,22601.0,135.0,1666,Não,sim,40.0,70.67657367948026,0.6194,0.2421,0.7778,0.0084,0.8235,1.0,-0.024187901866003447,0.041596708617959915,1.0,2.281,1.1461,1.2553,0.2222,-0.0755,0.417,101,False,False,False,False,não,False,Sim
952,41,216.0,1669152,-166,100,6422,278,138,670952.0,126.0,1358,Não,Sim,40.0,69.80218998780558,0.0604,0.4603,0.3886,0.1289,0.6295,0.4927,0.04874605274222942,0.1486771563230818,0.0,3.8077,2.243,1.8325,-0.6114,-0.1838,1.0,1174,False,False,True,False,Não,False,Não
953,1688,1694.0,247330,247414,100,359,29,84,19226.0,93.0,1696,não,sim,90.0,78.02940050649813,0.0024,0.2877,0.0714,0.0035,0.2069,1.0,0.4331293812219778,0.4331293812219778,1.0,2.5551,0.7782,1.9243,0.9286,-0.5816,0.7933,564,True,False,False,False,Não,False,Não
954,41,218.0,897989,898132,100,14949,720,469,1734628.0,142.0,1400,não,sim,40.0,82.14219309143273,0.0586,0.4094,0.8079,0.1264,0.2458,0.3049,-0.02464535351777064,0.9753546464822294,0.0,4.1746,2.248,2.1553,-0.1921,-0.0935,1.0,27,False,False,True,False,Não,False,Não
955,1682,1688.0,1248097,1248109,100,53,6,12,3202.0,86.0,1692,sim,Não,70.0,83.69957385186206,0.0047,0.2639,0.5,0.0036,1.0,1.0,0.3351887494764383,0.3351887494764383,1.0,1.7243,0.7782,1.0792,0.5,-0.528,0.1773,40,0,False,False,False,Não,False,Sim
956,1084,1167.0,1803992,1804016,100,880,109,61,103662.0,134.0,1358,Não,Sim,40.0,65.85622874384113,0.2813,0.5582,0.2892,0.0611,0.7615,0.3934,0.8372984330589004,1.3064169549780846,0.0,2.9445,1.9191,1.3802,-0.7108,-0.0797,1.0,101,False,False,False,False,Não,True,Não
957,39,214.0,11788929,1527274,100,6661,247,133,686124.0,133.0,-214,Não,sim,40.0,70.46636083072005,0.0575,0.4233,0.3771,0.1291,0.7085,0.4962,0.13702596574613518,1.1370259657461352,0.0,3.8235,2.243,1.8195,-0.6229,-0.1953,1.0,41,False,False,True,False,Não,False,Não
958,1677,-186.0,2058260,2058272,100,-206,14,12,5714.0,93.0,1692,Sim,não,70.0,72.97445058194882,0.0047,0.2803,0.9167,0.0065,0.7857,1.0,0.17093018406966118,0.17093018406966118,1.0,1.9777,1.0414,1.0792,0.0833,-0.5301,0.2432,24,False,False,False,False,Não,False,Sim
959,959,974.0,4178002,-166,100,313,36,39,35005.0,135.0,1364,não,Sim,40.0,97.57603492044728,0.5719,0.465,0.3846,0.011,0.4167,1.0,0.13431256800519448,0.13431256800519448,1.0,2.4955,1.1761,1.5911,0.6154,-0.1263,0.8682,68,True,False,False,False,não,False,Não
960,621,632.0,-20,2036297,100,585,91,-194,65860.0,,-214,Não,sim,100.0,76.18903857268494,0.9106,0.4886,0.1058,0.0081,0.1209,0.9905,0.2037307914929331,0.3762232327977742,1.0,2.7672,1.0414,2.017,0.8942,-0.1205,0.9964,99,False,False,False,False,sim,False,Não
961,1125,-186.0,11499942,11499957,100,178,-229,16,20778.0,132.0,1360,não,,40.0,65.23265563811879,0.3206,0.302,0.8824,0.0125,0.8947,0.9375,0.3987457590397294,0.3987457590397294,0.0,2.2504,1.2305,1.1761,-0.1177,-0.088,0.4219,105,nao,False,False,False,Não,False,Sim
962,1673,1687.0,1891620,1891638,100,86,23,18,6442.0,101.0,1692,Sim,não,70.0,83.81486990159844,0.0059,0.6587,0.7778,0.0083,0.6087,1.0,0.05895635091044103,0.05895635091044103,1.0,1.9345,1.1461,1.2553,0.2222,-0.4148,0.417,28,False,False,False,False,Não,False,Sim
963,621,627.0,1388036,1388039,100,12,6,-194,1539.0,141.0,1358,não,Sim,50.0,78.91379334048429,0.9146,0.3333,0.5,0.0044,1.0,1.0,-0.5667211559983598,-0.7549418043348479,0.0,1.0792,0.7782,0.4771,-0.5,0.0019,0.1307,113,False,False,False,True,não,False,Não
964,-11,205.0,2133677,2133849,100,11542,757,441,1338028.0,140.0,1402,não,Sim,40.0,68.25090798811368,0.0585,0.5908,0.9535,0.117,0.2166,0.39,-0.026920708286168014,0.973079291713832,1.0,4.0623,2.2148,2.2355,0.0465,-0.0943,1.0,42,False,False,True,False,Não,False,Não
965,1794,208.0,2410802,2410860,100,5632,286,141,591111.0,125.0,1356,não,1,-154.0,75.26352135978338,0.0575,0.4254,0.3432,0.1246,0.5909,0.4114,-0.29482564798534777,-0.3557492350653571,,3.7507,2.2279,1.7634,-0.6568,-0.18,1.0,45,False,False,False,False,Não,False,Sim
966,1020,1034.0,720705,720720,100,103,24,17,13577.0,142.0,1372,não,sim,40.0,76.58618763853092,0.4927,0.5095,0.9333,0.0102,0.5833,0.8824,-0.2029176906177809,-0.2029176906177809,1.0,2.0128,1.1461,1.1761,0.0667,0.0298,0.3509,125,False,False,False,False,Não,False,Sim
967,505,515.0,106604,106668,100,284,42,69,31062.0,119.0,1687,Não,Sim,150.0,78.76868980199927,0.5987,0.5562,0.1563,0.0059,0.2381,0.9275,0.5402821298732446,0.5402821298732446,1.0,2.4533,1.0,1.8062,0.8438,-0.1455,0.9048,943,S,False,False,0,não,False,Não
968,0,224.0,418600,418798,100,20894,1169,712,2529140.0,143.0,1398,Não,Sim,40.0,89.29970993727916,0.0,0.5289,0.8839,0.1602,0.1916,0.2781,-0.012047385193303022,0.9879526148066969,0.0,4.32,2.3503,2.2967,-0.1161,-0.0543,1.0,18,False,False,True,False,não,False,Não
969,184,205.0,1901970,1901975,100,58,22,7,7050.0,135.0,1356,Sim,Não,70.0,85.6052485020212,0.2714,0.4476,0.2381,0.0155,0.9546,0.7143,0.5707674693645856,-0.42923253063541444,0.0,1.7634,1.3222,0.699,-0.7619,-0.0504,0.2116,111,False,True,False,False,Não,False,Não
970,1123,1140.0,34172,34180,100,-206,18,8,10680.0,150.0,1698,sim,Não,85.0,81.25032871629496,0.6572,0.4412,0.4706,0.01,0.9444,1.0,-0.14048144986934494,-0.12914358994812392,0.0,1.8808,1.2305,0.9031,-0.5294,0.0979,0.2482,130,False,False,False,False,não,True,Não
971,-11,-186.0,55732,55743,100,108,14,-194,11169.0,127.0,1322,não,Sim,40.0,89.8610870708125,0.879,0.2448,0.8461,0.0098,0.9286,1.0,-0.0013232528475109473,0.07516621498398768,0.0,2.0334,1.1139,1.0414,-0.1539,-0.1921,0.257,77,False,False,False,False,Não,True,Não
972,19,28.0,-20,39849,100,1170,99,174,67967.0,93.0,1362,não,Sim,200.0,75.90193445398077,0.0279,0.2308,0.0532,0.0066,0.0909,0.9713,0.25219306469661723,0.25219306469661723,1.0,3.0682,0.9542,2.2279,0.9467,-0.5462,0.9997,29,False,False,False,False,Não,False,Sim
973,41,-186.0,2840169,2840236,100,-206,264,135,677593.0,124.0,1358,0,Sim,40.0,72.748693325626,0.0604,0.4516,0.3785,0.1303,0.6704,0.4963,-0.19578719379071727,0.8042128062092827,0.0,3.8131,2.248,1.8261,-0.6215,-0.186,1.0,40,False,False,True,False,Não,False,Não
974,1027,1048.0,787015,787022,100,76,22,10,9934.0,148.0,1692,Sim,nao,143.0,83.08738947369527,0.7612,0.483,0.3333,0.0124,0.9546,0.7,-0.1338550299644339,-0.1338550299644339,0.0,1.8808,1.3222,0.8451,-0.6667,0.0212,0.2621,109,False,False,False,False,Não,False,Sim
975,825,834.0,640704,640724,100,126,16,-194,14429.0,132.0,1364,não,sim,100.0,82.31540260688256,0.7771,0.3,0.45,0.0066,0.5625,1.0,0.3728717189068301,0.6245531955706298,1.0,2.1004,0.9542,1.301,0.55,-0.1053,0.3068,103,False,False,False,False,não,False,Sim
976,1257,212.0,2829521,2829590,100,6426,275,134,668126.0,119.0,1356,Não,sim,-154.0,65.24092667887349,0.0546,0.4678,0.3943,0.1291,0.6364,0.5149,-0.13569189577472301,0.8643081042252769,0.0,3.8079,2.243,1.8389,-0.6057,-0.1877,1.0,37,False,False,True,False,Não,False,Não
977,621,633.0,2076516,2076679,100,969,124,163,103558.0,141.0,1364,não,sim,100.0,94.93234362828488,0.9106,0.5046,0.0736,0.0088,0.0968,1.0,-0.727163797988687,-0.727163797988687,1.0,2.9863,1.0792,2.2122,0.9264,-0.1651,1.0,92,False,False,False,False,sim,False,Não
978,7,-186.0,21512,21518,100,56,13,-194,6632.0,132.0,1354,1,não,70.0,69.81252199385823,0.0103,0.2222,0.5,0.0089,0.9231,1.0,0.524829152954283,-0.475170847045717,0.0,1.7482,1.0792,0.7782,-0.5,-0.0748,0.1773,108,False,True,False,False,Não,False,Não
979,1116,-186.0,861912,861921,100,38,12,10,4409.0,132.0,1690,Sim,não,60.0,85.29471988089395,0.6698,0.4722,0.8889,0.0047,0.6667,0.9,-0.07740002480208161,-0.03652846610953306,1.0,1.5798,0.9031,0.9542,0.1111,-0.0935,0.1773,104,False,False,False,False,Não,True,Não
980,20,31.0,-20,1048986,100,158,18,22,17923.0,125.0,1373,Não,sim,40.0,85.52761677354412,0.0291,0.3471,0.5,0.008,0.6111,1.0,-0.0629551871068739,-0.015320789990239447,1.0,2.1987,1.0414,1.3424,0.5,-0.1138,0.4009,106,False,False,False,False,não,False,Sim
981,37,48.0,1508012,1508040,100,178,25,28,18774.0,116.0,1356,sim,Não,70.0,49.13400570426795,0.0546,0.4221,0.3929,0.0081,0.44,1.0,1.1276372685354894,0.12763726853548943,1.0,2.2504,1.0414,1.4472,0.6071,-0.176,0.5096,92,False,True,False,False,Não,False,Não
982,209,230.0,-20,-166,100,158,45,30,20312.0,140.0,1362,Não,sim,40.0,82.27218902427234,0.3069,0.5298,0.7619,0.0154,0.4667,0.5333,0.7099071570612361,-0.29009284293876386,0.0,2.1987,1.3222,1.2041,-0.2381,0.0044,0.556,122,False,True,False,False,Não,False,Não
983,298,312.0,128172,128184,100,131,16,-194,7119.0,78.0,1354,sim,não,300.0,96.37414519365711,0.4402,0.2202,0.8571,0.0103,0.875,0.9231,-0.014313406842593955,-0.014313406842593955,0.0,2.1173,1.1461,1.0792,-0.1429,-0.5754,0.2901,648,False,False,False,False,Não,False,Sim
984,933,-186.0,271824,271831,100,38,9,7,3963.0,119.0,1696,sim,não,100.0,72.89871779164707,0.8903,0.3214,0.875,0.0047,0.8889,1.0,-0.0010807617271705212,-0.0010807617271705212,0.0,1.5798,0.9031,0.8451,-0.125,-0.1852,0.1622,85,False,False,False,False,não,True,Não
985,41,199.0,2421293,2421350,100,-206,239,133,,127.0,1402,não,sim,40.0,61.021278440618474,0.0585,0.379,0.3608,0.1127,0.6611,0.4286,-0.3475094067577628,0.6524905932422371,0.0,3.7476,2.1987,1.7559,-0.6392,-0.1708,1.0,42,False,False,True,False,Não,False,Não
986,232,241.0,1384749,1384772,100,-206,-229,23,15080.0,126.0,1696,Não,Sim,60.0,78.82814768744595,0.2736,0.3285,0.3913,0.0053,0.4737,1.0,0.4510194905301452,0.4510194905301452,1.0,2.143,0.9542,1.3617,0.6087,-0.1524,0.3464,89,False,0,False,False,Não,False,Sim
987,661,669.0,2183073,2183084,100,69,11,11,6811.0,116.0,1362,Sim,Não,120.0,84.66051248870546,0.9706,0.2159,0.7273,0.0059,0.7273,1.0,0.2632086871727014,0.2632086871727014,1.0,1.8389,0.9031,1.0414,0.2727,-0.2288,0.1934,78,False,False,False,False,não,True,Não
988,805,813.0,-20,273912,100,16,8,4,2121.0,148.0,1358,não,Sim,50.0,79.12766357839563,0.8026,0.5,0.5,0.0059,1.0,1.0,-0.06628925214889918,-0.06628925214889918,0.0,1.2041,0.9031,0.6021,-0.5,0.0356,0.1417,114,False,False,False,True,não,False,Não
989,-11,220.0,105382,105408,100,188,43,36,17560.0,101.0,1392,não,sim,220.0,70.49669709990957,0.2917,0.5747,0.6539,0.0122,0.3954,0.7222,0.008065751698359233,0.008065751698359233,1.0,2.2742,1.2305,1.415,0.3462,-0.2703,0.7174,86,False,False,False,False,Não,False,Sim
990,1035,,156370,156373,100,9,5,4,1063.0,126.0,1358,Não,1,50.0,69.69713597413988,0.4683,0.4,0.6,0.0037,1.0,0.75,0.06251484238426575,0.06251484238426575,0.0,0.9542,0.699,0.4771,-0.4,-0.0773,0.1284,107,False,False,False,True,não,False,Não
991,1152,1167.0,6571361,6571375,100,133,19,14,15524.0,127.0,1362,não,Sim,40.0,63.77834430791887,0.2863,0.3667,0.9333,0.011,0.7895,1.0,-0.6125204605272871,-0.6125204605272871,0.0,2.1239,1.1761,1.1461,-0.0667,-0.0881,0.3509,107,False,False,False,False,Não,True,Não
992,174,-186.0,1775809,1775815,100,110,32,17,13904.0,149.0,1368,Sim,Não,80.0,61.2504760112582,0.2544,0.4086,0.1936,0.0227,0.9688,0.3529,-0.07415321475617907,-0.07415321475617907,0.0,2.0414,1.4914,0.7782,-0.8065,-0.0125,0.3154,111,False,False,False,False,não,True,Não
993,1170,1184.0,1038876,1038891,100,113,27,18,14982.0,142.0,1362,Sim,não,70.0,76.56946472200353,0.2614,0.4619,0.9333,0.0103,0.5185,0.8333,-0.20459527439933956,-0.20459527439933956,1.0,2.0531,1.1461,1.1761,0.0667,0.0358,0.3509,125,False,False,False,False,Não,False,Sim
994,21,45.0,3063739,3063768,100,277,52,42,33476.0,128.0,1362,não,sim,40.0,84.2403136813304,0.0308,0.602,0.8276,0.0176,0.4615,0.6905,-0.30048600296847466,-0.30048600296847466,1.0,2.4425,1.3802,1.4624,0.1724,-0.0558,0.9324,113,False,False,False,False,Não,False,Sim
995,39,181.0,2563319,2563376,100,5261,190,107,553974.0,127.0,1400,Não,sim,40.0,81.59160795083443,0.0557,0.35,0.4014,0.1014,0.7474,0.5327,-0.08433008786578647,0.9156699121342136,0.0,3.7211,2.1523,1.7559,-0.5986,-0.1774,1.0,46,False,False,True,False,não,False,Não
996,63,72.0,1128858,115504,100,106,-229,-194,13829.0,150.0,1687,N,sim,200.0,82.50890916588367,0.0747,0.3801,0.4737,0.0053,0.9,1.0,0.5393059580548567,0.5393059580548567,1.0,2.0253,0.9542,1.2787,0.5263,0.0192,0.2942,107,True,False,False,False,Não,False,Não
997,-11,585.0,1222337,-166,100,74,16,11,15069.0,210.0,-214,Não,Sim,40.0,86.3182811776971,0.8219,0.4518,0.6,0.0108,0.9375,0.8182,0.19225285838010295,1.1922528583801029,0.0,1.8692,1.1761,0.9542,-0.4,0.5909,0.2469,196,False,False,True,False,não,False,Não
998,41,-186.0,2609514,2609580,100,5951,302,136,617708.0,124.0,1356,Não,S,40.0,93.08225980192277,0.0605,0.4727,0.386,0.1261,0.5662,0.4853,-0.17135369693483904,-0.17135369693483904,0.0,3.7746,2.233,1.8195,-0.614,-0.1891,1.0,38,False,False,False,False,não,False,Sim
999,1273,1283.0,167280,167335,100,313,33,58,29386.0,103.0,1353,não,Sim,185.0,80.27641178841593,0.1035,0.4309,0.1818,0.0074,0.303,0.9483,0.17177483440684757,0.17177483440684757,1.0,2.4955,1.0,1.7404,0.8182,-0.2665,0.8391,86,False,False,False,False,Não,False,Sim
1000,971,,659476,659488,100,78,-229,12,8448.0,129.0,1652,Sim,,80.0,83.44741592375738,0.8136,0.2778,0.75,0.0055,0.6923,1.0,0.4198066309758006,0.4198066309758006,1.0,1.8921,0.9542,1.0792,0.25,-0.1539,0.215,89,False,False,False,False,Não,False,Sim
1001,1211,1229.0,840091,840385,100,1733,206,294,185716.0,133.0,1362,Não,Sim,175.0,83.51398635567293,0.1953,0.6725,0.0612,0.0132,0.0874,1.0,1.2773901048738305,0.27739010487383065,1.0,3.2388,1.2553,2.4683,0.9388,-0.1628,1.0,93,False,True,False,False,Não,False,Não
1002,41,215.0,1157189,1157378,100,16584,821,498,1936241.0,143.0,-214,não,Sim,40.0,81.47309404979805,0.0587,0.4957,0.9206,0.1245,0.2119,0.3795,0.01788911097605224,1.0178891109760522,1.0,4.2197,2.2406,2.2765,0.0794,-0.0879,1.0,25,False,False,True,False,não,False,Não
1003,39,191.0,1661425,1661593,100,12509,622,374,1456542.0,141.0,1400,não,Sim,40.0,80.192339295014,0.0557,0.5101,0.9048,0.1086,0.2444,0.4492,0.49923902192613995,0.8100836176529262,1.0,4.0972,2.1818,2.2253,0.0952,-0.0903,1.0,27,False,False,True,False,não,False,Não
1004,138,184.0,949306,949493,100,3811,235,230,365943.0,124.0,1358,sim,Não,70.0,81.00313521363428,0.2032,0.557,0.246,0.0339,0.1957,0.813,1.209466994084077,0.20946699408407696,1.0,3.581,1.6628,2.2718,0.754,-0.2498,1.0,78,False,True,False,False,não,False,Não
1005,1126,1135.0,2829623,2829653,100,166,23,31,18674.0,132.0,1692,Sim,Não,60.0,95.61521305446578,0.6584,0.3852,0.3,0.0053,0.3913,0.9677,0.11804561562652488,0.11804561562652488,1.0,2.2201,0.9542,1.4771,0.7,-0.1211,0.4465,846,False,False,False,False,não,True,Não
1006,1078,1098.0,3996148,3996170,100,152,-229,35,17532.0,132.0,1364,sim,não,80.0,94.324564876143,0.39,0.6546,0.9091,0.0147,0.5405,0.6286,-0.059433160270542934,-0.010149807387011711,1.0,2.1818,1.301,1.3424,0.0909,-0.0989,0.7147,100,False,False,False,False,Não,True,Não
1007,221,245.0,638591,638600,100,72,-229,12,9217.0,140.0,1352,não,sim,40.0,62.928822758478134,0.3269,0.6667,0.375,0.0178,0.6667,0.75,0.19055154050459086,0.19055154050459086,0.0,1.8573,1.3802,0.9542,-0.625,0.0001,0.3601,120,False,False,False,False,não,False,Sim
1008,1175,1187.0,2488529,2488541,100,111,-229,12,11868.0,124.0,1352,Sim,,100.0,82.18617506881,0.2441,0.2292,1.0,0.0089,0.8571,1.0,0.31486581459580054,0.31486581459580054,0.5,2.0453,1.0792,1.0792,0.0,-0.1647,0.2583,93,False,False,False,False,Não,True,Não
1009,1058,1080.0,751892,751911,100,133,35,20,17085.0,142.0,1658,sim,Não,143.0,80.06995946522723,0.6972,0.6818,0.8636,0.0133,0.6286,0.95,-0.1605705634681704,-0.1605705634681704,0.0,2.1239,1.3424,1.2787,-0.1364,0.0036,0.6839,112,False,False,False,False,Não,False,Sim
1010,1265,1278.0,31580,31602,100,211,-229,22,17820.0,109.0,1364,Não,,100.0,92.60172324539926,0.1261,0.2622,0.5909,0.0095,0.7222,1.0,0.27788269870729476,0.4850918587396096,1.0,2.3243,1.1139,1.3424,0.4091,-0.3402,0.4729,49,True,False,False,False,não,False,Não
1011,1245,1263.0,1349778,1349811,100,-206,37,33,,125.0,1360,Sim,Não,100.0,79.64212887358556,0.1426,0.3552,0.5454,0.0132,0.4865,1.0,0.6074050470204477,0.9688912190753025,1.0,2.5832,1.2553,1.5185,0.4545,-0.154,0.8749,97,False,False,False,False,não,True,Não
1012,770,780.0,1608591,1608609,100,121,14,18,12773.0,124.0,1354,1,não,80.0,82.51490716977801,0.8479,0.3278,0.5556,0.0074,0.7143,1.0,0.6225782617875796,0.6225782617875796,1.0,2.0828,1.0,1.2553,0.4444,-0.1753,0.3068,91,False,False,False,False,não,True,Não
1013,-11,814.0,135392,135403,100,98,14,11,10137.0,126.0,1358,não,S,200.0,73.50078908803074,0.8012,0.1901,1.0,0.0081,0.7857,1.0,-0.20675634542687035,-0.20675634542687035,0.5,1.9912,1.0414,1.0414,0.0,-0.1919,0.23,84,False,False,False,False,Não,True,Não
1014,1291,1305.0,4046506,4046520,100,131,-229,15,13742.0,118.0,1346,não,,40.0,88.1343741186943,0.0609,0.3316,1.0,0.0104,0.875,0.9333,0.5207891409495747,0.5207891409495747,0.5,2.1173,1.1461,1.1461,0.0,-0.1805,0.33,95,False,False,False,False,Não,False,Sim
1015,25,33.0,3277804,3277821,100,91,15,17,10957.0,141.0,1658,Sim,Não,100.0,67.56082980181282,0.0302,0.3309,0.4706,0.0048,0.5333,1.0,0.05937323503879433,0.05937323503879433,1.0,1.959,0.9031,1.2305,0.5294,-0.0593,0.2482,1269,False,False,False,False,não,False,Sim
1016,41,216.0,2957266,2957336,100,6653,302,155,693100.0,124.0,1358,Não,Sim,40.0,76.94650578428792,0.0604,0.4569,0.4,0.1289,0.5795,0.4516,-0.1954254010843345,0.8045745989156655,0.0,3.823,2.243,1.8451,-0.6,-0.1861,1.0,42,False,False,True,False,Não,False,Não
1017,481,503.0,1342944,1342971,100,243,43,34,27326.0,126.0,1602,Não,sim,40.0,69.45774713997082,0.6005,0.5909,0.8148,0.0137,0.5116,0.7941,-0.14516575021629646,-0.14516575021629646,1.0,2.3856,1.3424,1.4314,0.1852,-0.1215,0.8749,104,False,False,False,False,Não,False,Sim
1018,-11,169.0,5714647,5714652,100,76,24,7,10286.0,151.0,1650,Sim,não,69.0,76.99088509195366,0.177,0.3391,0.2174,0.0139,0.9583,0.7143,-0.09610419245829604,-0.09610419245829604,0.0,1.8808,1.3617,0.699,-0.7826,0.0574,0.223,120,False,False,False,False,não,True,Não
1019,16,26.0,1377748,1377782,100,-206,21,-194,,151.0,1356,sim,Não,70.0,74.51044220848681,0.0236,0.2441,0.2941,0.0074,0.4762,1.0,0.12724978392057493,0.12724978392057493,1.0,2.4099,1.0,1.5315,0.7059,-0.0559,0.5626,91,True,False,False,False,Não,False,Não
1020,395,419.0,4680348,4680372,100,158,65,39,18480.0,126.0,1364,não,Sim,40.0,88.369074694647,0.5792,0.7257,1.0,0.0176,0.3692,0.6154,0.15685064641064989,0.15685064641064989,0.5,2.1987,1.3802,1.3802,0.0,-0.0862,0.8612,111,False,False,False,False,Não,True,Não
1021,630,649.0,31549294,5015357,100,249,32,31,17250.0,87.0,-214,sim,Não,200.0,77.81084648819768,0.9292,0.5632,0.6333,0.014,0.5938,0.9677,0.016225629715946883,0.10093119936901855,1.0,2.3962,1.2787,1.4771,0.3667,-0.4588,0.8563,49,False,False,False,False,Não,False,Sim
1022,-11,174.0,2804147,386794,100,-206,-229,22,,140.0,-214,não,,40.0,94.91818733380285,0.2132,0.3287,0.5172,0.0213,0.725,0.6818,-0.007306377678294852,-0.007306377678294852,0.0,2.4654,1.4624,1.1761,-0.4828,0.0052,0.7079,718,False,False,False,False,Não,False,Sim
1023,305,319.0,1042404,1042410,100,32,16,8,4131.0,143.0,1356,não,Sim,50.0,77.59079714867241,0.4498,0.6191,0.4286,0.0103,0.875,0.75,0.6426811075835591,0.6426811075835591,0.0,1.5051,1.1461,0.7782,-0.5714,0.0085,0.1892,120,False,False,False,True,Não,False,Não
