ORDEM,QUANTIDADE,PRECOINDIVIDUAL,VENDAS,DATAPEDIDO,STATUS,LINHAPRODUTOS,CODIGOPRODUTO,PAIS
10266,29,100,"4812,55",7/6/2004,Shipped,Classic Cars,S18_3232,Italy
10271,20,100,"3928,6",7/20/2004,Shipped,Classic Cars,S18_3232,USA
10278,42,100,"6401,22",8/6/2004,Shipped,Classic Cars,S18_3232,USA
10281,25,100,"4191,25",8/19/2004,Shipped,Classic Cars,S18_3232,USA
10287,36,100,"5852,52",8/30/2004,Shipped,Classic Cars,S18_3232,Switzerland
10292,21,100,"2844,87",9/8/2004,Shipped,Classic Cars,S18_3232,USA
10301,23,100,"4011,66",10/5/2003,Shipped,Classic Cars,S18_3232,Norway
10305,37,100,"7455,87",10/13/2004,Shipped,Classic Cars,S18_3232,USA
10310,48,100,"8940,96",10/16/2004,Shipped,Classic Cars,S18_3232,Germany
10313,25,100,"4572,25",10/22/2004,Shipped,Classic Cars,S18_3232,Canada
10321,33,100,"5700,09",11/4/2004,Shipped,Classic Cars,S18_3232,USA
10324,27,100,"3155,49",11/5/2004,Shipped,Classic Cars,S18_3232,USA
10331,27,100,"4170,69",11/17/2004,Shipped,Classic Cars,S18_3232,USA
10334,20,100,"2878,8",11/19/2004,On Hold,Classic Cars,S18_3232,Sweden
10342,30,100,"5029,5",11/24/2004,Shipped,Classic Cars,S18_3232,Australia
10349,48,100,"7396,8",12/1/2004,Shipped,Classic Cars,S18_3232,USA
10358,32,"93,49","2991,68",12/10/2004,Shipped,Classic Cars,S18_3232,Spain
10366,34,100,"6275,72",1/10/2005,Shipped,Classic Cars,S18_3232,Belgium
10370,27,"56,85","1534,95",1/20/2005,Shipped,Classic Cars,S18_3232,Australia
10377,39,100,"7264,53",2/9/2005,Shipped,Classic Cars,S18_3232,Finland
10383,47,100,"6869,05",2/22/2005,Shipped,Classic Cars,S18_3232,Spain
10394,22,100,"3353,02",3/15/2005,Shipped,Classic Cars,S18_3232,Spain
10405,55,100,"8289,05",4/14/2005,Shipped,Classic Cars,S18_3232,France
10412,60,100,"11887,8",5/3/2005,Shipped,Classic Cars,S18_3232,Spain
10419,35,100,"5926,9",5/17/2005,Shipped,Classic Cars,S18_3232,Austria
10425,28,100,"3793,16",5/31/2005,In Process,Classic Cars,S18_3232,France
10105,38,100,"4330,1",2/11/2003,Shipped,Trains,S18_3259,Denmark
10117,21,"95,8","2011,8",4/16/2003,Shipped,Trains,S18_3259,Singapore
10128,41,100,"4837,18",6/6/2003,Shipped,Trains,S18_3259,Spain
10142,22,"97,81","2151,82",8/8/2003,Shipped,Trains,S18_3259,USA
10153,29,"88,74","2573,46",9/28/2003,Shipped,Trains,S18_3259,Spain
10165,50,100,"5344,5",10/22/2003,Shipped,Trains,S18_3259,Singapore
10177,29,100,"3070,52",11/7/2003,Shipped,Trains,S18_3259,Spain
10185,49,"80,67","3952,83",11/14/2003,Shipped,Trains,S18_3259,USA
10196,35,100,"3564,75",11/26/2003,Shipped,Trains,S18_3259,USA
10208,48,100,"5614,56",1/2/2004,Shipped,Trains,S18_3259,France
10221,23,"80,67","1855,41",2/18/2004,Shipped,Trains,S18_3259,Belgium
10232,48,"95,8","4598,4",3/20/2004,Shipped,Trains,S18_3259,UK
10248,42,100,"5082,42",5/7/2004,Cancelled,Trains,S18_3259,USA
10273,47,100,"5450,59",7/21/2004,Shipped,Trains,S18_3259,Belgium
10282,36,100,"4174,92",8/20/2004,Shipped,Trains,S18_3259,USA
10293,22,100,"2418,24",9/9/2004,Shipped,Trains,S18_3259,Italy
10306,40,"91,76","3670,4",10/14/2004,Shipped,Trains,S18_3259,UK
10314,23,100,"2481,7",10/22/2004,Shipped,Trains,S18_3259,Denmark
10326,32,100,"3807,68",11/9/2004,Shipped,Trains,S18_3259,Sweden
10336,21,100,"2230,41",11/20/2004,Shipped,Trains,S18_3259,France
10350,41,"93,04","3814,64",12/2/2004,Shipped,Trains,S18_3259,Spain
10372,25,"84,71","2117,75",1/26/2005,Shipped,Trains,S18_3259,Japan
10383,26,100,"3340,48",2/22/2005,Shipped,Trains,S18_3259,Spain
10396,24,"89,75",2154,3/23/2005,Shipped,Trains,S18_3259,USA
10414,48,100,"5808,48",5/6/2005,On Hold,Trains,S18_3259,USA
10108,26,"68,35","1777,1",3/3/2003,Shipped,Classic Cars,S18_3278,Philippines
10122,21,"73,17","1536,57",5/8/2003,Shipped,Classic Cars,S18_3278,France
10135,45,78,3510,7/2/2003,Shipped,Classic Cars,S18_3278,USA
10147,36,"86,04","3097,44",9/5/2003,Shipped,Classic Cars,S18_3278,USA
10159,21,"81,21","1705,41",10/10/2003,Shipped,Classic Cars,S18_3278,USA
10169,32,"70,76","2264,32",11/4/2003,Shipped,Classic Cars,S18_3278,Australia
10181,30,"82,82","2484,6",11/12/2003,Shipped,Classic Cars,S18_3278,Norway
10191,36,"94,88","3415,68",11/20/2003,Shipped,Classic Cars,S18_3278,Germany
10203,33,"86,04","2839,32",12/2/2003,Shipped,Classic Cars,S18_3278,Spain
10211,35,78,2730,1/15/2004,Shipped,Classic Cars,S18_3278,France
10225,37,"95,69","3540,53",2/22/2004,Shipped,Classic Cars,S18_3278,Switzerland
10238,41,"73,17","2999,97",4/9/2004,Shipped,Classic Cars,S18_3278,Denmark
10252,20,"76,39","1527,8",5/26/2004,Shipped,Classic Cars,S18_3278,France
10265,45,"86,84","3907,8",7/2/2004,Shipped,Classic Cars,S18_3278,Australia
10276,38,"69,96","2658,48",8/2/2004,Shipped,Classic Cars,S18_3278,USA
10287,43,"70,76","3042,68",8/30/2004,Shipped,Classic Cars,S18_3278,Switzerland
10300,49,"78,8","3861,2",10/4/2003,Shipped,Classic Cars,S18_3278,Germany
10310,27,"80,41","2171,07",10/16/2004,Shipped,Classic Cars,S18_3278,Germany
10319,46,"73,98","3403,08",11/3/2004,Shipped,Classic Cars,S18_3278,USA
10329,38,"59,1","2245,8",11/15/2004,Shipped,Classic Cars,S18_3278,USA
10342,25,"66,74","1668,5",11/24/2004,Shipped,Classic Cars,S18_3278,Australia
10363,46,"60,3","2773,8",1/6/2005,Shipped,Classic Cars,S18_3278,Finland
10378,22,100,2464,2/10/2005,Shipped,Classic Cars,S18_3278,Spain
10390,40,100,"5491,6",3/4/2005,Shipped,Classic Cars,S18_3278,USA
10103,46,100,"4791,82",1/29/2003,Shipped,Vintage Cars,S18_3320,Norway
10111,39,100,"4178,85",3/25/2003,Shipped,Vintage Cars,S18_3320,USA
10126,38,"82,34","3128,92",5/28/2003,Shipped,Vintage Cars,S18_3320,Spain
10139,30,100,"3095,4",7/16/2003,Shipped,Vintage Cars,S18_3320,Australia
10149,42,"94,25","3958,5",9/12/2003,Shipped,Vintage Cars,S18_3320,USA
10163,43,100,"4991,44",10/20/2003,Shipped,Vintage Cars,S18_3320,USA
10173,29,"95,24","2761,96",11/5/2003,Shipped,Vintage Cars,S18_3320,Italy
10182,33,"86,31","2848,23",11/12/2003,Shipped,Vintage Cars,S18_3320,USA
10193,32,"79,37","2539,84",11/21/2003,Shipped,Vintage Cars,S18_3320,Australia
10206,28,"87,3","2444,4",12/5/2003,Shipped,Vintage Cars,S18_3320,Canada
10215,41,100,"4555,92",1/29/2004,Shipped,Vintage Cars,S18_3320,USA
10227,33,100,"3666,96",3/2/2004,Shipped,Vintage Cars,S18_3320,France
10244,36,"84,33","3035,88",4/29/2004,Shipped,Vintage Cars,S18_3320,Spain
10257,26,"89,29","2321,54",6/14/2004,Shipped,Vintage Cars,S18_3320,USA
10280,34,100,"3474,46",8/17/2004,Shipped,Vintage Cars,S18_3320,Italy
10290,26,"96,23","2501,98",9/7/2004,Shipped,Vintage Cars,S18_3320,USA
10304,38,100,"3958,46",10/11/2004,Shipped,Vintage Cars,S18_3320,France
10312,33,100,"3535,95",10/21/2004,Shipped,Vintage Cars,S18_3320,USA
10323,33,"91,27","3011,91",11/5/2004,Shipped,Vintage Cars,S18_3320,Germany
10333,46,100,"11336,7",11/18/2004,Shipped,Vintage Cars,S18_3320,USA
10347,26,100,"2656,94",11/29/2004,Shipped,Vintage Cars,S18_3320,Australia
10357,25,100,"2604,25",12/10/2004,Shipped,Vintage Cars,S18_3320,USA
10369,45,"73,08","3288,6",1/20/2005,Shipped,Vintage Cars,S18_3320,USA
10382,50,100,"8935,5",2/17/2005,Shipped,Vintage Cars,S18_3320,USA
10392,36,100,"4035,96",3/10/2005,Shipped,Vintage Cars,S18_3320,Austria
10423,21,"89,29","1875,09",5/30/2005,In Process,Vintage Cars,S18_3320,Belgium
10108,29,100,"4049,56",3/3/2003,Shipped,Classic Cars,S18_3482,Philippines
10122,21,100,"2469,39",5/8/2003,Shipped,Classic Cars,S18_3482,France
10135,42,100,"5432,7",7/2/2003,Shipped,Classic Cars,S18_3482,USA
10147,37,100,"4405,22",9/5/2003,Shipped,Classic Cars,S18_3482,USA
10159,25,100,3638,10/10/2003,Shipped,Classic Cars,S18_3482,USA
10169,36,100,"4444,92",11/4/2003,Shipped,Classic Cars,S18_3482,Australia
10181,22,100,"3395,48",11/12/2003,Shipped,Classic Cars,S18_3482,Norway
10191,23,100,"3414,58",11/20/2003,Shipped,Classic Cars,S18_3482,Germany
10203,32,100,"5127,04",12/2/2003,Shipped,Classic Cars,S18_3482,Spain
10211,28,100,"3745,28",1/15/2004,Shipped,Classic Cars,S18_3482,France
10225,27,100,"4564,08",2/22/2004,Shipped,Classic Cars,S18_3482,Switzerland
10238,49,100,"6554,24",4/9/2004,Shipped,Classic Cars,S18_3482,Denmark
10252,41,100,"6749,83",5/26/2004,Shipped,Classic Cars,S18_3482,France
10265,49,100,"8427,02",7/2/2004,Shipped,Classic Cars,S18_3482,Australia
10276,30,100,"3924,6",8/2/2004,Shipped,Classic Cars,S18_3482,USA
10287,40,100,"6761,6",8/30/2004,Shipped,Classic Cars,S18_3482,Switzerland
10300,23,100,"3786,49",10/4/2003,Shipped,Classic Cars,S18_3482,Germany
10310,49,100,"6266,12",10/16/2004,Shipped,Classic Cars,S18_3482,Germany
10320,25,100,3491,11/3/2004,Shipped,Classic Cars,S18_3482,Sweden
10330,37,100,"4405,22",11/16/2004,Shipped,Classic Cars,S18_3482,Philippines
10342,55,100,"6548,3",11/24/2004,Shipped,Classic Cars,S18_3482,Australia
10355,23,100,"3177,91",12/7/2004,Shipped,Classic Cars,S18_3482,Spain
10363,24,100,"4142,64",1/6/2005,Shipped,Classic Cars,S18_3482,Finland
10378,43,"96,49","4149,07",2/10/2005,Shipped,Classic Cars,S18_3482,Spain
10390,50,100,7397,3/4/2005,Shipped,Classic Cars,S18_3482,USA
10109,47,100,"6241,6",3/10/2003,Shipped,Classic Cars,S18_3685,USA
10123,34,100,"5331,88",5/20/2003,Shipped,Classic Cars,S18_3685,France
10137,31,100,"5124,3",7/10/2003,Shipped,Classic Cars,S18_3685,France
10148,28,100,"3639,44",9/11/2003,Shipped,Classic Cars,S18_3685,Australia
10161,36,100,5544,10/17/2003,Shipped,Classic Cars,S18_3685,Denmark
10172,48,100,"5493,12",11/5/2003,Shipped,Classic Cars,S18_3685,USA
10181,39,100,"5785,26",11/12/2003,Shipped,Classic Cars,S18_3685,Norway
10192,45,100,"5340,6",11/20/2003,Shipped,Classic Cars,S18_3685,USA
10204,35,100,"5735,8",12/2/2003,Shipped,Classic Cars,S18_3685,USA
10212,45,100,"6357,6",1/16/2004,Shipped,Classic Cars,S18_3685,Spain
10226,46,100,"7343,9",2/26/2004,Shipped,Classic Cars,S18_3685,USA
10240,37,100,"5959,22",4/13/2004,Shipped,Classic Cars,S18_3685,Japan
10253,31,100,"4029,38",6/1/2004,Cancelled,Classic Cars,S18_3685,UK
10266,33,100,"5035,14",7/6/2004,Shipped,Classic Cars,S18_3685,Italy
10278,31,100,"4116,8",8/6/2004,Shipped,Classic Cars,S18_3685,USA
10287,27,100,"4310,55",8/30/2004,Shipped,Classic Cars,S18_3685,Switzerland
10301,39,100,"6446,7",10/5/2003,Shipped,Classic Cars,S18_3685,Norway
10311,32,100,"3616,64",10/16/2004,Shipped,Classic Cars,S18_3685,Spain
10321,28,100,"4232,76",11/4/2004,Shipped,Classic Cars,S18_3685,USA
10331,26,"67,91","1765,66",11/17/2004,Shipped,Classic Cars,S18_3685,USA
10343,44,"84,88","3734,72",11/24/2004,Shipped,Classic Cars,S18_3685,France
10367,46,100,"4808,38",1/12/2005,Resolved,Classic Cars,S18_3685,USA
10379,32,"70,83","2266,56",2/10/2005,Shipped,Classic Cars,S18_3685,Spain
10406,65,100,"10468,9",4/15/2005,Disputed,Classic Cars,S18_3685,Denmark
10419,43,100,"5589,14",5/17/2005,Shipped,Classic Cars,S18_3685,Austria
10108,43,"67,77","2914,11",3/3/2003,Shipped,Motorcycles,S18_3782,Philippines
10122,35,"49,74","1740,9",5/8/2003,Shipped,Motorcycles,S18_3782,France
10135,45,"50,36","2266,2",7/2/2003,Shipped,Motorcycles,S18_3782,USA
10146,47,"67,14","3155,58",9/3/2003,Shipped,Motorcycles,S18_3782,USA
10159,21,"64,66","1357,86",10/10/2003,Shipped,Motorcycles,S18_3782,USA
10169,38,"68,39","2598,82",11/4/2003,Shipped,Motorcycles,S18_3782,Australia
10180,21,"50,36","1057,56",11/11/2003,Shipped,Motorcycles,S18_3782,France
10191,43,"72,74","3127,82",11/20/2003,Shipped,Motorcycles,S18_3782,Germany
10211,46,"54,09","2488,14",1/15/2004,Shipped,Motorcycles,S18_3782,France
10224,38,"58,44","2220,72",2/21/2004,Shipped,Motorcycles,S18_3782,France
10237,26,"52,22","1357,72",4/5/2004,Shipped,Motorcycles,S18_3782,USA
10252,31,"52,84","1638,04",5/26/2004,Shipped,Motorcycles,S18_3782,France
10264,48,"54,71","2626,08",6/30/2004,Shipped,Motorcycles,S18_3782,USA
10276,33,"50,36","1661,88",8/2/2004,Shipped,Motorcycles,S18_3782,USA
10286,38,"57,2","2173,6",8/28/2004,Shipped,Motorcycles,S18_3782,France
10299,39,"55,95","2182,05",9/30/2004,Shipped,Motorcycles,S18_3782,Finland
10310,42,"67,14","2819,88",10/16/2004,Shipped,Motorcycles,S18_3782,Germany
10319,44,"59,06","2598,64",11/3/2004,Shipped,Motorcycles,S18_3782,USA
10330,29,"69,63","2019,27",11/16/2004,Shipped,Motorcycles,S18_3782,Philippines
10342,26,"55,95","1454,7",11/24/2004,Shipped,Motorcycles,S18_3782,Australia
10355,31,"53,47","1657,57",12/7/2004,Shipped,Motorcycles,S18_3782,Spain
10363,32,"89,12","2851,84",1/6/2005,Shipped,Motorcycles,S18_3782,Finland
10378,28,100,"4609,64",2/10/2005,Shipped,Motorcycles,S18_3782,Spain
10390,36,100,"5079,96",3/4/2005,Shipped,Motorcycles,S18_3782,USA
10403,36,"52,22","1879,92",4/8/2005,Shipped,Motorcycles,S18_3782,UK
10106,41,100,"4774,86",2/17/2003,Shipped,Vintage Cars,S18_3856,Italy
10119,27,"99,52","2687,04",4/28/2003,Shipped,Vintage Cars,S18_3856,Austria
10130,33,100,"3423,75",6/16/2003,Shipped,Vintage Cars,S18_3856,USA
10143,34,100,"3455,76",8/10/2003,Shipped,Vintage Cars,S18_3856,USA
10155,29,100,"3622,97",10/6/2003,Shipped,Vintage Cars,S18_3856,Finland
10167,34,100,"3599,58",10/23/2003,Cancelled,Vintage Cars,S18_3856,Sweden
10178,48,100,"5386,56",11/8/2003,Shipped,Vintage Cars,S18_3856,France
10186,46,100,"4918,78",11/14/2003,Shipped,Vintage Cars,S18_3856,UK
10197,22,100,"2538,8",11/26/2003,Shipped,Vintage Cars,S18_3856,Spain
10209,20,100,"2498,6",1/9/2004,Shipped,Vintage Cars,S18_3856,USA
10222,45,"85,75","3858,75",2/19/2004,Shipped,Vintage Cars,S18_3856,USA
10249,46,100,"5600,5",5/8/2004,Shipped,Vintage Cars,S18_3856,USA
10262,34,100,"4103,46",6/24/2004,Cancelled,Vintage Cars,S18_3856,Spain
10273,50,"85,75","4287,5",7/21/2004,Shipped,Vintage Cars,S18_3856,Belgium
10283,46,100,"5795,54",8/20/2004,Shipped,Vintage Cars,S18_3856,Canada
10296,22,"84,7","1863,4",9/15/2004,Shipped,Vintage Cars,S18_3856,Germany
10307,48,"86,81","4166,88",10/14/2004,Shipped,Vintage Cars,S18_3856,USA
10316,47,"86,81","4080,07",11/1/2004,Shipped,Vintage Cars,S18_3856,UK
10328,34,100,"3815,48",11/12/2004,Shipped,Vintage Cars,S18_3856,Italy
10338,45,100,"5526,45",11/22/2004,Shipped,Vintage Cars,S18_3856,Belgium
10351,20,100,"3374,6",12/3/2004,Shipped,Vintage Cars,S18_3856,UK
10373,50,"60,49","3024,5",1/31/2005,Shipped,Vintage Cars,S18_3856,Finland
10386,22,"57,55","1266,1",3/1/2005,Resolved,Vintage Cars,S18_3856,Spain
10398,45,100,"4811,85",3/30/2005,Shipped,Vintage Cars,S18_3856,France
10400,58,100,"7307,42",4/1/2005,Shipped,Vintage Cars,S18_3856,USA
10415,51,100,"6209,25",5/9/2005,Disputed,Vintage Cars,S18_3856,Australia
10104,38,100,"5348,5",1/31/2003,Shipped,Classic Cars,S18_4027,Spain
10117,22,100,"2780,58",4/16/2003,Shipped,Classic Cars,S18_4027,Singapore
10127,25,100,3447,6/3/2003,Shipped,Classic Cars,S18_4027,USA
10142,24,100,"3791,52",8/8/2003,Shipped,Classic Cars,S18_4027,USA
10152,35,100,"4524,1",9/25/2003,Shipped,Classic Cars,S18_4027,Australia
10165,28,100,"3337,6",10/22/2003,Shipped,Classic Cars,S18_4027,Singapore
10176,36,100,"5532,12",11/6/2003,Shipped,Classic Cars,S18_4027,Italy
10185,39,100,"5096,91",11/14/2003,Shipped,Classic Cars,S18_4027,USA
10196,27,100,"4537,08",11/26/2003,Shipped,Classic Cars,S18_4027,USA
10207,40,100,"6146,8",12/9/2003,Shipped,Classic Cars,S18_4027,USA
10220,50,100,8258,2/12/2004,Shipped,Classic Cars,S18_4027,Ireland
10230,42,100,"7238,28",3/15/2004,Shipped,Classic Cars,S18_4027,Germany
10247,48,100,6756,5/5/2004,Shipped,Classic Cars,S18_4027,Finland
10272,25,100,3734,7/20/2004,Shipped,Classic Cars,S18_4027,USA
10282,31,100,"4674,8",8/20/2004,Shipped,Classic Cars,S18_4027,USA
10292,44,100,"7140,76",9/8/2004,Shipped,Classic Cars,S18_4027,USA
10306,23,100,"3600,65",10/14/2004,Shipped,Classic Cars,S18_4027,UK
10314,29,100,"4206,74",10/22/2004,Shipped,Classic Cars,S18_4027,Denmark
10324,49,100,"5379,71",11/5/2004,Shipped,Classic Cars,S18_4027,USA
10337,36,100,"5679,36",11/21/2004,Shipped,Classic Cars,S18_4027,USA
10349,34,100,"4394,84",12/1/2004,Shipped,Classic Cars,S18_4027,USA
10358,25,100,"2528,25",12/10/2004,Shipped,Classic Cars,S18_4027,Spain
10372,48,100,"7031,52",1/26/2005,Shipped,Classic Cars,S18_4027,Japan
10383,38,100,"5340,9",2/22/2005,Shipped,Classic Cars,S18_4027,Spain
10394,37,100,"6376,58",3/15/2005,Shipped,Classic Cars,S18_4027,Spain
10413,49,100,"6896,75",5/5/2005,Shipped,Classic Cars,S18_4027,USA
10100,22,"86,51","1903,22",1/6/2003,Shipped,Vintage Cars,S18_4409,USA
10110,28,"89,27","2499,56",3/18/2003,Shipped,Vintage Cars,S18_4409,UK
10124,36,"85,59","3081,24",5/21/2003,Shipped,Vintage Cars,S18_4409,USA
10148,34,100,"3598,22",9/11/2003,Shipped,Vintage Cars,S18_4409,Australia
10162,39,100,"3912,09",10/18/2003,Shipped,Vintage Cars,S18_4409,USA
10173,21,"75,46","1584,66",11/5/2003,Shipped,Vintage Cars,S18_4409,Italy
10182,36,100,"3942,72",11/12/2003,Shipped,Vintage Cars,S18_4409,USA
10193,24,"97,55","2341,2",11/21/2003,Shipped,Vintage Cars,S18_4409,Australia
10204,29,"85,59","2482,11",12/2/2003,Shipped,Vintage Cars,S18_4409,USA
10213,38,"94,79","3602,02",1/22/2004,Shipped,Vintage Cars,S18_4409,UK
10227,34,100,"3566,94",3/2/2004,Shipped,Vintage Cars,S18_4409,France
10241,42,"90,19","3787,98",4/13/2004,Shipped,Vintage Cars,S18_4409,France
10280,35,100,"3704,05",8/17/2004,Shipped,Vintage Cars,S18_4409,Italy
10288,35,"80,99","2834,65",9/1/2004,Shipped,Vintage Cars,S18_4409,Singapore
10302,38,"89,27","3392,26",10/6/2003,Shipped,Vintage Cars,S18_4409,UK
10311,41,"81,91","3358,31",10/16/2004,Shipped,Vintage Cars,S18_4409,Spain
10332,50,100,7310,11/17/2004,Shipped,Vintage Cars,S18_4409,UK
10344,21,100,"2203,11",11/25/2004,Shipped,Vintage Cars,S18_4409,France
10367,43,"62,72","2696,96",1/12/2005,Resolved,Vintage Cars,S18_4409,USA
10380,32,100,"3376,64",2/16/2005,Shipped,Vintage Cars,S18_4409,Spain
10407,6,"90,19","541,14",4/22/2005,On Hold,Vintage Cars,S18_4409,USA
10420,66,"92,95","6134,7",5/29/2005,In Process,Vintage Cars,S18_4409,Australia
10105,41,"82,5","3382,5",2/11/2003,Shipped,Vintage Cars,S18_4522,Denmark
10117,23,"97,42","2240,66",4/16/2003,Shipped,Vintage Cars,S18_4522,Singapore
10128,43,"92,16","3962,88",6/6/2003,Shipped,Vintage Cars,S18_4522,Spain
10142,24,"70,22","1685,28",8/8/2003,Shipped,Vintage Cars,S18_4522,USA
10153,22,"83,38","1834,36",9/28/2003,Shipped,Vintage Cars,S18_4522,Spain
10166,26,"73,73","1916,98",10/21/2003,Shipped,Vintage Cars,S18_4522,USA
10177,35,"74,6",2611,11/7/2003,Shipped,Vintage Cars,S18_4522,Spain
10185,47,"77,24","3630,28",11/14/2003,Shipped,Vintage Cars,S18_4522,USA
10197,50,100,"5090,5",11/26/2003,Shipped,Vintage Cars,S18_4522,Spain
10208,45,"87,77","3949,65",1/2/2004,Shipped,Vintage Cars,S18_4522,France
10221,39,"89,53","3491,67",2/18/2004,Shipped,Vintage Cars,S18_4522,Belgium
10232,23,"89,53","2059,19",3/20/2004,Shipped,Vintage Cars,S18_4522,UK
10248,42,"75,48","3170,16",5/7/2004,Cancelled,Vintage Cars,S18_4522,USA
10261,20,"89,53","1790,6",6/17/2004,Shipped,Vintage Cars,S18_4522,Canada
10273,33,"71,09","2345,97",7/21/2004,Shipped,Vintage Cars,S18_4522,Belgium
10283,34,100,"3580,88",8/20/2004,Shipped,Vintage Cars,S18_4522,Canada
10293,49,100,"4946,06",9/9/2004,Shipped,Vintage Cars,S18_4522,Italy
10306,39,"90,4","3525,6",10/14/2004,Shipped,Vintage Cars,S18_4522,UK
10315,36,100,"3602,16",10/29/2004,Shipped,Vintage Cars,S18_4522,France
10326,50,"86,01","4300,5",11/9/2004,Shipped,Vintage Cars,S18_4522,Sweden
10337,29,100,"4498,19",11/21/2004,Shipped,Vintage Cars,S18_4522,USA
10350,30,100,"3023,1",12/2/2004,Shipped,Vintage Cars,S18_4522,Spain
10372,41,"86,89","3562,49",1/26/2005,Shipped,Vintage Cars,S18_4522,Japan
10383,28,"58,58","1640,24",2/22/2005,Shipped,Vintage Cars,S18_4522,Spain
10396,45,100,"4739,4",3/23/2005,Shipped,Vintage Cars,S18_4522,USA
10414,16,"75,48","1207,68",5/6/2005,On Hold,Vintage Cars,S18_4522,USA
10103,36,100,"4228,2",1/29/2003,Shipped,Trucks and Buses,S18_4600,Norway
10114,41,100,"4815,45",4/1/2003,Shipped,Trucks and Buses,S18_4600,France
10126,50,100,7083,5/28/2003,Shipped,Trucks and Buses,S18_4600,Spain
10140,40,100,"4601,2",7/24/2003,Shipped,Trucks and Buses,S18_4600,USA
10150,49,100,"6467,02",9/19/2003,Shipped,Trucks and Buses,S18_4600,Singapore
10164,45,100,"5012,55",10/21/2003,Resolved,Trucks and Buses,S18_4600,Austria
10175,47,100,"5121,59",11/6/2003,Shipped,Trucks and Buses,S18_4600,UK
10183,21,100,"2441,04",11/13/2003,Shipped,Trucks and Buses,S18_4600,USA
10194,32,100,"4262,08",11/25/2003,Shipped,Trucks and Buses,S18_4600,France
10207,47,100,"6658,02",12/9/2003,Shipped,Trucks and Buses,S18_4600,USA
10217,38,100,"4509,08",2/4/2004,Shipped,Trucks and Buses,S18_4600,Singapore
10229,41,100,"4716,23",3/11/2004,Shipped,Trucks and Buses,S18_4600,USA
10245,21,100,"2390,22",5/4/2004,Shipped,Trucks and Buses,S18_4600,USA
10259,41,100,"4666,62",6/15/2004,Shipped,Trucks and Buses,S18_4600,Singapore
10270,38,100,"5383,08",7/19/2004,Shipped,Trucks and Buses,S18_4600,Australia
10281,25,"99,29","2482,25",8/19/2004,Shipped,Trucks and Buses,S18_4600,USA
10291,48,100,"5288,64",9/8/2004,Shipped,Trucks and Buses,S18_4600,Sweden
10305,22,"99,29","2184,38",10/13/2004,Shipped,Trucks and Buses,S18_4600,USA
10313,28,100,"2881,76",10/22/2004,Shipped,Trucks and Buses,S18_4600,Canada
10323,47,100,"6203,06",11/5/2004,Shipped,Trucks and Buses,S18_4600,Germany
10334,49,100,"6763,47",11/19/2004,On Hold,Trucks and Buses,S18_4600,Sweden
10347,45,100,"5884,65",11/29/2004,Shipped,Trucks and Buses,S18_4600,Australia
10357,28,100,"3559,64",12/10/2004,Shipped,Trucks and Buses,S18_4600,USA
10370,29,"57,53","1668,37",1/20/2005,Shipped,Trucks and Buses,S18_4600,Australia
10382,39,100,"4890,6",2/17/2005,Shipped,Trucks and Buses,S18_4600,USA
10411,46,100,"5235,72",5/1/2005,Shipped,Trucks and Buses,S18_4600,Canada
10425,38,100,"4325,16",5/31/2005,In Process,Trucks and Buses,S18_4600,France
10103,41,"47,29","1938,89",1/29/2003,Shipped,Vintage Cars,S18_4668,Norway
10113,50,"49,81","2490,5",3/26/2003,Shipped,Vintage Cars,S18_4668,USA
10126,43,"53,83","2314,69",5/28/2003,Shipped,Vintage Cars,S18_4668,Spain
10140,29,"43,27","1254,83",7/24/2003,Shipped,Vintage Cars,S18_4668,USA
10150,30,"42,76","1282,8",9/19/2003,Shipped,Vintage Cars,S18_4668,Singapore
10164,25,"53,83","1345,75",10/21/2003,Resolved,Vintage Cars,S18_4668,Austria
10174,49,"44,78","2194,22",11/6/2003,Shipped,Vintage Cars,S18_4668,Australia
10183,40,"49,3",1972,11/13/2003,Shipped,Vintage Cars,S18_4668,USA
10194,41,"44,78","1835,98",11/25/2003,Shipped,Vintage Cars,S18_4668,France
10206,21,"53,33","1119,93",12/5/2003,Shipped,Vintage Cars,S18_4668,Canada
10215,46,"45,28","2082,88",1/29/2004,Shipped,Vintage Cars,S18_4668,USA
10229,39,"40,25","1569,75",3/11/2004,Shipped,Vintage Cars,S18_4668,USA
